"tanggal","TEST_NAME","jumlah"
"2022-12-08",Glukosa Darah Puasa,1
"2022-12-08",Glukosa Darah Sewaktu,2
"2022-12-08",Hasil,16
"2022-12-08",HbA1C,1
"2022-12-08",HBsAg Rapid,1
"2022-12-08",Hematokrit,3
"2022-12-08",Hemoglobin,3
"2022-12-08",Jamur,1
"2022-12-08",Kejernihan,1
"2022-12-08",Keton,1
"2022-12-08",Kolesterol HDL,1
"2022-12-08",Kolesterol LDL,1
"2022-12-08",Kolesterol Total,1
"2022-12-08",Kristal,1
"2022-12-08",Laju Endap Darah (LED),2
"2022-12-08",Lekosit,4
"2022-12-08",Limfosit,3
"2022-12-08",Limfosit Absolut,2
"2022-12-08",MCH,3
"2022-12-08",MCHC,3
"2022-12-08",MCV,3
"2022-12-08",Monosit,3
"2022-12-08",Neutrofil,3
"2022-12-08",Neutrofil Absolut,2
"2022-12-08",Nitrit,1
"2022-12-08",NLR,3
"2022-12-08",pH,1
"2022-12-08",Protein,1
"2022-12-08",RDW,3
"2022-12-08",S. Parathyphi CH (Widal),1
"2022-12-08",S. Paratyphi AH (Widal),1
"2022-12-08",S. Paratyphi AO (Widal),1
"2022-12-08",S. Paratyphi BH (Widal),1
"2022-12-08",S. Paratyphi BO (Widal),1
"2022-12-08",S. Paratyphi CO (Widal),1
"2022-12-08",S. Typhi H (Widal),1
"2022-12-08",S. Typhi O (Widal),1
"2022-12-08",Silinder,1
"2022-12-08",Trigliserida,1
"2022-12-08",Trombosit,3
"2022-12-08",Urobilinogen,1
"2022-12-08",Warna,1
"2022-12-09",Albumin,1
"2022-12-09",Antigen SARS-CoV-2 ,7
"2022-12-09",Basofil,6
"2022-12-09",Dengue NS 1 Ag,1
"2022-12-09",Eosinofil,6
"2022-12-09",Eritrosit,6
"2022-12-09",Hasil,12
"2022-12-09",Hematokrit,6
"2022-12-09",Hemoglobin,6
"2022-12-09",Laju Endap Darah (LED),5
"2022-12-09",Lekosit,6
"2022-12-09",Limfosit,6
"2022-12-09",Limfosit Absolut,5
"2022-12-09",MCH,6
"2022-12-09",MCHC,6
"2022-12-09",MCV,6
"2022-12-09",Monosit,6
"2022-12-09",Neutrofil,6
"2022-12-09",Neutrofil Absolut,5
"2022-12-09",NLR,6
"2022-12-09",RDW,6
"2022-12-09",S. Parathyphi CH (Widal),2
"2022-12-09",S. Paratyphi AH (Widal),2
"2022-12-09",S. Paratyphi AO (Widal),2
"2022-12-09",S. Paratyphi BH (Widal),2
"2022-12-09",S. Paratyphi BO (Widal),2
"2022-12-09",S. Paratyphi CO (Widal),2
"2022-12-09",S. Typhi H (Widal),2
"2022-12-09",S. Typhi O (Widal),2
"2022-12-09",SGOT,1
"2022-12-09",SGPT,1
"2022-12-09",Total Protein,1
"2022-12-09",Trombosit,6
"2022-12-10",Aglutinasi,1
"2022-12-10",Anti HIV Rapid Kualiatif,2
"2022-12-10",Antigen SARS Cov-19 Nasal,2
"2022-12-10",Antigen SARS-CoV-2 ,10
"2022-12-10",Bakteri,3
"2022-12-10",Basofil,4
"2022-12-10",Berat Jenis,3
"2022-12-10",Bilirubin,3
"2022-12-10",Darah Samar,3
"2022-12-10",Eosinofil,4
"2022-12-10",Epitel,3
"2022-12-10",Eritrosit,7
"2022-12-10",Eritrosit ,1
"2022-12-10",Esterase Lekosit,3
"2022-12-10",Ferritin,1
"2022-12-10",Glukosa,3
"2022-12-10",Glukosa Darah Sewaktu,2
"2022-12-10",Hasil,16
"2022-12-10",HBsAg Rapid,2
"2022-12-10",Hematokrit,4
"2022-12-10",Hemoglobin,4
"2022-12-10",Jamur,3
"2022-12-10",Jumlah Sperma,1
"2022-12-10",Kejernihan,3
"2022-12-10",Keton,3
"2022-12-10",Kolesterol LDL Direk,1
"2022-12-10",Konsentrasi Sperma,1
"2022-12-10",Kristal,3
"2022-12-10",Laju Endap Darah (LED),2
"2022-12-10",Lekosit,7
"2022-12-10",Lekosit ,1
"2022-12-10",Limfosit,4
"2022-12-10",Limfosit Absolut,2
"2022-12-10",MCH,4
"2022-12-10",MCHC,4
"2022-12-10",MCV,4
"2022-12-10",Monosit,4
"2022-12-10",Morfologi Sperma Normal,1
"2022-12-10",Neutrofil,4
"2022-12-10",Neutrofil Absolut,2
"2022-12-10",Nitrit,3
"2022-12-10",NLR,4
"2022-12-10",pH,4
"2022-12-10",Protein,3
"2022-12-10",RDW,4
"2022-12-10",Silinder,3
"2022-12-10",TPHA,1
"2022-12-10",Trigliserida,1
"2022-12-10",Trombosit,4
"2022-12-10",Urobilinogen,3
"2022-12-10",VDRL,1
"2022-12-10",Viabilitas Sperma,1
"2022-12-10",Viskositas,1
"2022-12-10",Volume Sperma,1
"2022-12-10",Waktu Likuifaksi,1
"2022-12-10",Warna,3
"2022-12-10",Warna Sperma,1
"2022-12-11",Antigen SARS Cov-19 Nasal,3
"2022-12-11",Antigen SARS-CoV-2 ,18
"2022-12-11",Basofil,5
"2022-12-11",Eosinofil,5
"2022-12-11",Eritrosit,5
"2022-12-11",Hasil,13
"2022-12-11",Hematokrit,5
"2022-12-11",Hemoglobin,5
"2022-12-11",Kreatinin,1
"2022-12-11",Laju Endap Darah (LED),3
"2022-12-11",Lekosit,5
"2022-12-11",Limfosit,5
"2022-12-11",Limfosit Absolut,3
"2022-12-11",MCH,5
"2022-12-11",MCHC,5
"2022-12-11",MCV,5
"2022-12-11",Monosit,5
"2022-12-11",Neutrofil,5
"2022-12-11",Neutrofil Absolut,3
"2022-12-11",NLR,5
"2022-12-11",Progesteron,1
"2022-12-11",RDW,5
"2022-12-11",Trombosit,5
"2022-12-11",TSHs,1
"2022-12-11",Ureum,1
"2022-12-12",Anti HBs,1
"2022-12-12",Antigen SARS Cov-19 Nasal,1
"2022-12-12",Antigen SARS-CoV-2 ,17
"2022-12-12",Asam Urat,2
"2022-12-12",Bakteri,2
"2022-12-12",Basofil,4
"2022-12-12",Berat Jenis,2
"2022-12-12",Bilirubin,2
"2022-12-12",Darah Samar,2
"2022-12-12",Eosinofil,4
"2022-12-12",Epitel,2
"2022-12-12",Eritrosit,6
"2022-12-12",Esterase Lekosit,2
"2022-12-12",Gamma GT,2
"2022-12-12",Glukosa,2
"2022-12-12",Glukosa Darah Puasa,2
"2022-12-12",Hasil,7
"2022-12-12",HbA1C,1
"2022-12-12",HBsAg Rapid,1
"2022-12-12",Hematokrit,4
"2022-12-12",Hemoglobin,4
"2022-12-12",IGRA,1
"2022-12-12",Jamur,2
"2022-12-12",Kalium (K),1
"2022-12-12",Kejernihan,2
"2022-12-12",Keton,2
"2022-12-12",Klorida (Cl),1
"2022-12-12",Kolesterol HDL,2
"2022-12-12",Kolesterol LDL,2
"2022-12-12",Kolesterol Total,3
"2022-12-12",Kreatinin,3
"2022-12-12",Kristal,2
"2022-12-12",Laju Endap Darah (LED),2
"2022-12-12",Lekosit,6
"2022-12-12",Limfosit,4
"2022-12-12",Limfosit Absolut,2
"2022-12-12",MCH,4
"2022-12-12",MCHC,4
"2022-12-12",MCV,4
"2022-12-12",Monosit,4
"2022-12-12",Natrium (Na),1
"2022-12-12",Neutrofil,4
"2022-12-12",Neutrofil Absolut,2
"2022-12-12",Nitrit,2
"2022-12-12",NLR,4
"2022-12-12",pH,2
"2022-12-12",Protein,2
"2022-12-12",Ratio Kolesterol Total / HDL,1
"2022-12-12",RDW,4
"2022-12-12",SGOT,1
"2022-12-12",SGPT,1
"2022-12-12",Silinder,2
"2022-12-12",Trigliserida,2
"2022-12-12",Trombosit,4
"2022-12-12",Ureum,3
"2022-12-12",Urobilinogen,2
"2022-12-12",Warna,2
"2022-12-13",Albumin,1
"2022-12-13",Antigen SARS Cov-19 Nasal,2
"2022-12-13",Antigen SARS-CoV-2 ,13
"2022-12-13",Basofil,4
"2022-12-13",Eosinofil,4
"2022-12-13",Eritrosit,4
"2022-12-13",Glukosa Darah Puasa,1
"2022-12-13",Hasil,3
"2022-12-13",HCV RNA Kualitatif,1
"2022-12-13",Hematokrit,4
"2022-12-13",Hemoglobin,4
"2022-12-13",Laju Endap Darah (LED),2
"2022-12-13",Lekosit,4
"2022-12-13",Limfosit,4
"2022-12-13",Limfosit Absolut,2
"2022-12-13",MCH,4
"2022-12-13",MCHC,4
"2022-12-13",MCV,4
"2022-12-13",Monosit,4
"2022-12-13",Neutrofil,4
"2022-12-13",Neutrofil Absolut,2
"2022-12-13",NLR,4
"2022-12-13",RDW,4
"2022-12-13",S. Parathyphi CH (Widal),3
"2022-12-13",S. Paratyphi AH (Widal),3
"2022-12-13",S. Paratyphi AO (Widal),3
"2022-12-13",S. Paratyphi BH (Widal),3
"2022-12-13",S. Paratyphi BO (Widal),3
"2022-12-13",S. Paratyphi CO (Widal),3
"2022-12-13",S. Typhi H (Widal),3
"2022-12-13",S. Typhi O (Widal),3
"2022-12-13",Trombosit,4
"2022-12-14",Antigen SARS Cov-19 Nasal,1
"2022-12-14",Antigen SARS-CoV-2 ,7
"2022-12-14",Asam Urat,1
"2022-12-14",eGFR,1
"2022-12-14",Fibrinogen,1
"2022-12-14",Hasil,10
"2022-12-14",Kolesterol HDL,1
"2022-12-14",Kolesterol LDL Direk,1
"2022-12-14",Kolesterol Total,1
"2022-12-14",Kreatinin,1
"2022-12-14",Ureum,1
"2022-12-15",Amphetamine,1
"2022-12-15",Anti HIV Rapid Kualiatif,1
"2022-12-15",Antigen SARS-CoV-2 ,7
"2022-12-15",Asam Urat,1
"2022-12-15",Basofil,2
"2022-12-15",Benzodiazepin,1
"2022-12-15",Canabis / Mariyuana (THC),1
"2022-12-15",Cocaine,1
"2022-12-15",eGFR,1
"2022-12-15",Eosinofil,2
"2022-12-15",Eritrosit,2
"2022-12-15",Hasil,9
"2022-12-15",HbA1C,1
"2022-12-15",Hematokrit,2
"2022-12-15",Hemoglobin,2
"2022-12-15",Kolesterol HDL,1
"2022-12-15",Kolesterol LDL,1
"2022-12-15",Kolesterol Total,1
"2022-12-15",Kreatinin,1
"2022-12-15",Laju Endap Darah (LED),1
"2022-12-15",Lekosit,2
"2022-12-15",Limfosit,2
"2022-12-15",Limfosit Absolut,1
"2022-12-15",MCH,2
"2022-12-15",MCHC,2
"2022-12-15",MCV,2
"2022-12-15",Metamphetamine,1
"2022-12-15",Monosit,2
"2022-12-15",Morphine,1
"2022-12-15",Neutrofil,2
"2022-12-15",Neutrofil Absolut,1
"2022-12-15",NLR,2
"2022-12-15",RDW,2
"2022-12-15",S. Parathyphi CH (Widal),2
"2022-12-15",S. Paratyphi AH (Widal),2
"2022-12-15",S. Paratyphi AO (Widal),2
"2022-12-15",S. Paratyphi BH (Widal),2
"2022-12-15",S. Paratyphi BO (Widal),2
"2022-12-15",S. Paratyphi CO (Widal),2
"2022-12-15",S. Typhi H (Widal),2
"2022-12-15",S. Typhi O (Widal),2
"2022-12-15",Trigliserida,1
"2022-12-15",Trombosit,2
"2022-12-15",Ureum,1
"2022-12-16",Amphetamine,1
"2022-12-16",Antigen SARS Cov-19 Nasal,1
"2022-12-16",Antigen SARS-CoV-2 ,5
"2022-12-16",Basofil,1
"2022-12-16",Benzodiazepin,1
"2022-12-16",Canabis / Mariyuana (THC),1
"2022-12-16",Cocaine,1
"2022-12-16",Eosinofil,1
"2022-12-16",Eritrosit,1
"2022-12-16",Hasil,4
"2022-12-16",Hematokrit,1
"2022-12-16",Hemoglobin,1
"2022-12-16",Kolesterol HDL,1
"2022-12-16",Kolesterol LDL,1
"2022-12-16",Kolesterol Total,1
"2022-12-16",Lekosit,1
"2022-12-16",Limfosit,1
"2022-12-16",MCH,1
"2022-12-16",MCHC,1
"2022-12-16",MCV,1
"2022-12-16",Metamphetamine,1
"2022-12-16",Monosit,1
"2022-12-16",Morphine,1
"2022-12-16",Neutrofil,1
"2022-12-16",NLR,1
"2022-12-16",RDW,1
"2022-12-16",Trigliserida,1
"2022-12-16",Trombosit,1
"2022-12-17",Antigen SARS-CoV-2 ,8
"2022-12-17",Asam Urat,3
"2022-12-17",Basofil,1
"2022-12-17",Bilirubin Total,1
"2022-12-17",eGFR,1
"2022-12-17",Eosinofil,1
"2022-12-17",Eritrosit,1
"2022-12-17",Glukosa Darah Puasa,1
"2022-12-17",Glukosa Darah Sewaktu,2
"2022-12-17",Hasil,7
"2022-12-17",HbA1C,1
"2022-12-17",Hematokrit,1
"2022-12-17",Hemoglobin,1
"2022-12-17",Kolesterol HDL,1
"2022-12-17",Kolesterol Total,3
"2022-12-17",Kreatinin,1
"2022-12-17",Lekosit,1
"2022-12-17",Limfosit,1
"2022-12-17",MCH,1
"2022-12-17",MCHC,1
"2022-12-17",MCV,1
"2022-12-17",Monosit,1
"2022-12-17",Neutrofil,1
"2022-12-17",NLR,1
"2022-12-17",RDW,1
"2022-12-17",SGOT,1
"2022-12-17",SGPT,1
"2022-12-17",Trigliserida,1
"2022-12-17",Trombosit,1
"2022-12-17",Ureum,1
"2022-12-18",Antigen SARS Cov-19 Nasal,4
"2022-12-18",Antigen SARS-CoV-2 ,19
"2022-12-18",Basofil,2
"2022-12-18",Eosinofil,2
"2022-12-18",Eritrosit,2
"2022-12-18",Hasil,6
"2022-12-18",Hematokrit,2
"2022-12-18",Hemoglobin,2
"2022-12-18",Lekosit,2
"2022-12-18",Limfosit,2
"2022-12-18",MCH,2
"2022-12-18",MCHC,2
"2022-12-18",MCV,2
"2022-12-18",Monosit,2
"2022-12-18",Neutrofil,2
"2022-12-18",NLR,2
"2022-12-18",RDW,2
"2022-12-18",S. Parathyphi CH (Widal),1
"2022-12-18",S. Paratyphi AH (Widal),1
"2022-12-18",S. Paratyphi AO (Widal),1
"2022-12-18",S. Paratyphi BH (Widal),1
"2022-12-18",S. Paratyphi BO (Widal),1
"2022-12-18",S. Paratyphi CO (Widal),1
"2022-12-18",S. Typhi H (Widal),1
"2022-12-18",S. Typhi O (Widal),1
"2022-12-18",TPHA,1
"2022-12-18",Trombosit,2
"2022-12-18",VDRL,1
"2022-12-19",Anti Dengue IgG,1
"2022-12-19",Anti Dengue IgM,1
"2022-12-19",Anti HBs,2
"2022-12-19",Antigen SARS-CoV-2 ,7
"2022-12-19",Asam Urat,2
"2022-12-19",Bakteri,2
"2022-12-19",Basofil,5
"2022-12-19",Berat Jenis,2
"2022-12-19",Bilirubin,2
"2022-12-19",Darah Samar,2
"2022-12-19",Eosinofil,5
"2022-12-19",Epitel,2
"2022-12-19",Eritrosit,7
"2022-12-19",Esterase Lekosit,2
"2022-12-19",Gamma GT,2
"2022-12-19",Glukosa,2
"2022-12-19",Glukosa Darah Puasa,2
"2022-12-19",Hasil,10
"2022-12-19",HbA1C,3
"2022-12-19",HBsAg Rapid,2
"2022-12-19",Hematokrit,5
"2022-12-19",Hemoglobin,5
"2022-12-19",Jamur,2
"2022-12-19",Kejernihan,2
"2022-12-19",Keton,2
"2022-12-19",Kolesterol HDL,2
"2022-12-19",Kolesterol LDL,2
"2022-12-19",Kolesterol Total,2
"2022-12-19",Kreatinin,2
"2022-12-19",Kristal,2
"2022-12-19",Laju Endap Darah (LED),4
"2022-12-19",Lekosit,7
"2022-12-19",Limfosit,5
"2022-12-19",Limfosit Absolut,4
"2022-12-19",MCH,5
"2022-12-19",MCHC,5
"2022-12-19",MCV,5
"2022-12-19",Monosit,5
"2022-12-19",Neutrofil,5
"2022-12-19",Neutrofil Absolut,4
"2022-12-19",Nitrit,2
"2022-12-19",NLR,5
"2022-12-19",pH,2
"2022-12-19",Protein,2
"2022-12-19",Ratio Kolesterol Total / HDL,2
"2022-12-19",RDW,5
"2022-12-19",SGOT,2
"2022-12-19",SGPT,2
"2022-12-19",Silinder,2
"2022-12-19",Trigliserida,2
"2022-12-19",Trombosit,5
"2022-12-19",Ureum,2
"2022-12-19",Urobilinogen,2
"2022-12-19",Vitamin D 25 OH,2
"2022-12-19",Warna,2
"2022-12-20",Antigen SARS-CoV-2 ,6
"2022-12-20",Asam Urat,1
"2022-12-20",Bakteri,4
"2022-12-20",Basofil,4
"2022-12-20",Berat Jenis,3
"2022-12-20",Bilirubin,3
"2022-12-20",CRP Kuantitatif,2
"2022-12-20",D-dimer,1
"2022-12-20",Darah Samar,3
"2022-12-20",eGFR,3
"2022-12-20",Eosinofil,5
"2022-12-20",Epitel,3
"2022-12-20",Eritrosit,8
"2022-12-20",Esterase Lekosit,3
"2022-12-20",Glukosa,3
"2022-12-20",Glukosa Darah Puasa,5
"2022-12-20",Hasil,6
"2022-12-20",HbA1C,1
"2022-12-20",Hematokrit,5
"2022-12-20",Hemoglobin,5
"2022-12-20",Jamur,4
"2022-12-20",Kejernihan,3
"2022-12-20",Keton,4
"2022-12-20",Kolesterol HDL,5
"2022-12-20",Kolesterol LDL,2
"2022-12-20",Kolesterol LDL Direk,3
"2022-12-20",Kolesterol Total,5
"2022-12-20",Kreatinin,6
"2022-12-20",Kristal,3
"2022-12-20",Lekosit,6
"2022-12-20",Limfosit,5
"2022-12-20",MCH,5
"2022-12-20",MCHC,5
"2022-12-20",MCV,5
"2022-12-20",Monosit,5
"2022-12-20",Neutrofil,5
"2022-12-20",Nitrit,3
"2022-12-20",NLR,5
"2022-12-20",pH,4
"2022-12-20",Protein,3
"2022-12-20",RDW,5
"2022-12-20",SGOT,4
"2022-12-20",SGPT,4
"2022-12-20",Silinder,3
"2022-12-20",Trigliserida,5
"2022-12-20",Trombosit,4
"2022-12-20",Ureum,5
"2022-12-20",Urobilinogen,3
"2022-12-20",Warna,3
"2022-12-21",Antigen SARS Cov-19 Nasal,4
"2022-12-21",Antigen SARS-CoV-2 ,10
"2022-12-21",Asam Urat,1
"2022-12-21",Hasil,8
"2022-12-21",IGRA,1
"2022-12-21",Kolesterol HDL,1
"2022-12-21",Kolesterol LDL,1
"2022-12-21",Kolesterol Total,1
"2022-12-21",Trigliserida,1
"2022-12-22",Antigen SARS Cov-19 Nasal,1
"2022-12-22",Antigen SARS-CoV-2 ,9
"2022-12-22",Asam Urat,3
"2022-12-22",Bakteri,5
"2022-12-22",Basofil,4
"2022-12-22",Berat Jenis,5
"2022-12-22",Bilirubin,5
"2022-12-22",Darah Samar,5
"2022-12-22",eGFR,2
"2022-12-22",Eosinofil,4
"2022-12-22",Epitel,5
"2022-12-22",Eritrosit,9
"2022-12-22",Esterase Lekosit,5
"2022-12-22",Glukosa,5
"2022-12-22",Glukosa Darah 2 Jam PP,1
"2022-12-22",Glukosa Darah Puasa,4
"2022-12-22",Glukosa Darah Sewaktu,1
"2022-12-22",Hasil,6
"2022-12-22",HbA1C,2
"2022-12-22",Hematokrit,4
"2022-12-22",Hemoglobin,4
"2022-12-22",Jamur,5
"2022-12-22",Kejernihan,5
"2022-12-22",Keton,5
"2022-12-22",Kolesterol HDL,1
"2022-12-22",Kolesterol LDL,1
"2022-12-22",Kolesterol Total,5
"2022-12-22",Kreatinin,4
"2022-12-22",Kristal,5
"2022-12-22",Laju Endap Darah (LED),4
"2022-12-22",Lekosit,9
"2022-12-22",Limfosit,4
"2022-12-22",Limfosit Absolut,4
"2022-12-22",MCH,4
"2022-12-22",MCHC,4
"2022-12-22",MCV,4
"2022-12-22",Monosit,4
"2022-12-22",Neutrofil,4
"2022-12-22",Neutrofil Absolut,4
"2022-12-22",Nitrit,5
"2022-12-22",NLR,4
"2022-12-22",pH,5
"2022-12-22",Protein,5
"2022-12-22",RDW,4
"2022-12-22",SGOT,2
"2022-12-22",SGPT,2
"2022-12-22",Silinder,5
"2022-12-22",Trigliserida,1
"2022-12-22",Trombosit,4
"2022-12-22",Ureum,4
"2022-12-22",Urobilinogen,5
"2022-12-22",Warna,5
"2022-12-23",Antigen SARS-CoV-2 ,6
"2022-12-23",Basofil,1
"2022-12-23",Eosinofil,1
"2022-12-23",Eritrosit,1
"2022-12-23",Glukosa Darah 2 Jam PP,1
"2022-12-23",Glukosa Darah Puasa,1
"2022-12-23",Hasil,3
"2022-12-23",HbA1C,1
"2022-12-23",HBsAg Rapid,3
"2022-12-23",Hematokrit,1
"2022-12-23",Hemoglobin,1
"2022-12-23",Kolesterol HDL,1
"2022-12-23",Kolesterol LDL Direk,1
"2022-12-23",Kolesterol Total,2
"2022-12-23",Lekosit,1
"2022-12-23",Limfosit,1
"2022-12-23",MCH,1
"2022-12-23",MCHC,1
"2022-12-23",MCV,1
"2022-12-23",Monosit,1
"2022-12-23",Neutrofil,1
"2022-12-23",NLR,1
"2022-12-23",RDW,1
"2022-12-23",Trigliserida,2
"2022-12-23",Trombosit,1
"2022-12-24",Anti HIV Rapid Kualiatif,2
"2022-12-24",Antigen SARS-CoV-2 ,1
"2022-12-24",Asam Urat,1
"2022-12-24",Bakteri,3
"2022-12-24",Basofil,3
"2022-12-24",Berat Jenis,3
"2022-12-24",Bilirubin,3
"2022-12-24",Bilirubin Total,1
"2022-12-24",Darah Samar,3
"2022-12-24",eGFR,3
"2022-12-24",Eosinofil,3
"2022-12-24",Epitel,3
"2022-12-24",Eritrosit,6
"2022-12-24",Esterase Lekosit,3
"2022-12-24",Glukosa,3
"2022-12-24",Glukosa Darah 2 Jam PP,2
"2022-12-24",Glukosa Darah Puasa,3
"2022-12-24",Hasil,4
"2022-12-24",HbA1C,3
"2022-12-24",HBsAg Rapid,1
"2022-12-24",Hematokrit,3
"2022-12-24",Hemoglobin,3
"2022-12-24",Jamur,3
"2022-12-24",Kejernihan,3
"2022-12-24",Keton,3
"2022-12-24",Kolesterol HDL,2
"2022-12-24",Kolesterol Total,2
"2022-12-24",Kreatinin,3
"2022-12-24",Kristal,3
"2022-12-24",Laju Endap Darah (LED),1
"2022-12-24",Lekosit,6
"2022-12-24",Limfosit,3
"2022-12-24",Limfosit Absolut,1
"2022-12-24",MCH,3
"2022-12-24",MCHC,3
"2022-12-24",MCV,3
"2022-12-24",Monosit,3
"2022-12-24",Neutrofil,3
"2022-12-24",Neutrofil Absolut,1
"2022-12-24",Nitrit,3
"2022-12-24",NLR,3
"2022-12-24",pH,3
"2022-12-24",Protein,3
"2022-12-24",RDW,3
"2022-12-24",SGOT,2
"2022-12-24",SGPT,2
"2022-12-24",Silinder,3
"2022-12-24",TPHA,1
"2022-12-24",Trigliserida,2
"2022-12-24",Trombosit,3
"2022-12-24",TSHs,1
"2022-12-24",Ureum,3
"2022-12-24",Urobilinogen,3
"2022-12-24",VDRL,1
"2022-12-24",Warna,3
"2022-12-25",Antigen SARS-CoV-2 ,5
"2022-12-25",Asam Urat,1
"2022-12-25",Bakteri,1
"2022-12-25",Basofil,3
"2022-12-25",Berat Jenis,1
"2022-12-25",Bilirubin,1
"2022-12-25",Bilirubin Total,1
"2022-12-25",Darah Samar,1
"2022-12-25",eGFR,1
"2022-12-25",Eosinofil,3
"2022-12-25",Epitel,1
"2022-12-25",Eritrosit,4
"2022-12-25",Esterase Lekosit,1
"2022-12-25",Ferritin,1
"2022-12-25",Glukosa,1
"2022-12-25",Glukosa Darah 2 Jam PP,1
"2022-12-25",Glukosa Darah Puasa,2
"2022-12-25",Hasil,7
"2022-12-25",HbA1C,1
"2022-12-25",Hematokrit,3
"2022-12-25",Hemoglobin,3
"2022-12-25",Jamur,1
"2022-12-25",Kejernihan,1
"2022-12-25",Keton,1
"2022-12-25",Kolesterol HDL,3
"2022-12-25",Kolesterol LDL,3
"2022-12-25",Kolesterol Total,3
"2022-12-25",Kreatinin,1
"2022-12-25",Kristal,1
"2022-12-25",Laju Endap Darah (LED),2
"2022-12-25",Lekosit,4
"2022-12-25",Limfosit,3
"2022-12-25",Limfosit Absolut,2
"2022-12-25",MCH,3
"2022-12-25",MCHC,3
"2022-12-25",MCV,3
"2022-12-25",Monosit,3
"2022-12-25",Neutrofil,3
"2022-12-25",Neutrofil Absolut,2
"2022-12-25",Nitrit,1
"2022-12-25",NLR,3
"2022-12-25",pH,1
"2022-12-25",Protein,1
"2022-12-25",RDW,3
"2022-12-25",SGOT,2
"2022-12-25",SGPT,2
"2022-12-25",Silinder,1
"2022-12-25",Trigliserida,3
"2022-12-25",Trombosit,3
"2022-12-25",Ureum,1
"2022-12-25",Urobilinogen,1
"2022-12-25",Warna,1
"2022-12-26",Antigen SARS-CoV-2 ,13
"2022-12-26",Basofil,1
"2022-12-26",Eosinofil,1
"2022-12-26",Eritrosit,1
"2022-12-26",Hasil,4
"2022-12-26",Hematokrit,1
"2022-12-26",Hemoglobin,1
"2022-12-26",Lekosit,1
"2022-12-26",Limfosit,1
"2022-12-26",MCH,1
"2022-12-26",MCHC,1
"2022-12-26",MCV,1
"2022-12-26",Monosit,1
"2022-12-26",Neutrofil,1
"2022-12-26",NLR,1
"2022-12-26",RDW,1
"2022-12-26",Trombosit,1
"2022-12-27",Antigen SARS-CoV-2 ,7
"2022-12-27",Basofil,1
"2022-12-27",CRP Kuantitatif,1
"2022-12-27",Eosinofil,1
"2022-12-27",Eritrosit,1
"2022-12-27",Hasil,5
"2022-12-27",HBsAg Rapid,4
"2022-12-27",Hematokrit,1
"2022-12-27",Hemoglobin,1
"2022-12-27",Laju Endap Darah (LED),1
"2022-12-27",Lekosit,1
"2022-12-27",Limfosit,1
"2022-12-27",Limfosit Absolut,1
"2022-12-27",MCH,1
"2022-12-27",MCHC,1
"2022-12-27",MCV,1
"2022-12-27",Monosit,1
"2022-12-27",Neutrofil,1
"2022-12-27",Neutrofil Absolut,1
"2022-12-27",NLR,1
"2022-12-27",RDW,1
"2022-12-27",SGOT,1
"2022-12-27",SGPT,1
"2022-12-27",Trombosit,1
"2022-12-28",Anti H. Pylori IgG,1
"2022-12-28",Anti H. Pylori IgM,1
"2022-12-28",Antigen SARS-CoV-2 ,8
"2022-12-28",Asam Urat,4
"2022-12-28",Basofil,2
"2022-12-28",Bilirubin Total,1
"2022-12-28",Eosinofil,2
"2022-12-28",Eritrosit,2
"2022-12-28",Glukosa Darah Puasa,2
"2022-12-28",Glukosa Darah Sewaktu,1
"2022-12-28",Hasil,3
"2022-12-28",HBsAg Rapid,1
"2022-12-28",Hematokrit,2
"2022-12-28",Hemoglobin,2
"2022-12-28",Kolesterol HDL,3
"2022-12-28",Kolesterol LDL,3
"2022-12-28",Kolesterol Total,3
"2022-12-28",Laju Endap Darah (LED),1
"2022-12-28",Lekosit,2
"2022-12-28",Limfosit,2
"2022-12-28",Limfosit Absolut,1
"2022-12-28",MCH,2
"2022-12-28",MCHC,2
"2022-12-28",MCV,2
"2022-12-28",Monosit,2
"2022-12-28",Neutrofil,2
"2022-12-28",Neutrofil Absolut,1
"2022-12-28",NLR,2
"2022-12-28",RDW,2
"2022-12-28",S. Parathyphi CH (Widal),1
"2022-12-28",S. Paratyphi AH (Widal),1
"2022-12-28",S. Paratyphi AO (Widal),1
"2022-12-28",S. Paratyphi BH (Widal),1
"2022-12-28",S. Paratyphi BO (Widal),1
"2022-12-28",S. Paratyphi CO (Widal),1
"2022-12-28",S. Typhi H (Widal),1
"2022-12-28",S. Typhi O (Widal),1
"2022-12-28",SGOT,1
"2022-12-28",SGPT,1
"2022-12-28",Trigliserida,3
"2022-12-28",Trombosit,2
"2022-12-28",Ureum,1
"2022-12-29",Antigen SARS-CoV-2 ,4
"2022-12-29",Basofil,3
"2022-12-29",Eosinofil,3
"2022-12-29",Eritrosit,3
"2022-12-29",Ferritin,1
"2022-12-29",Glukosa Darah 2 Jam PP,1
"2022-12-29",Glukosa Darah Puasa,1
"2022-12-29",Hasil,4
"2022-12-29",HBsAg Rapid,2
"2022-12-29",Hematokrit,3
"2022-12-29",Hemoglobin,3
"2022-12-29",Kolesterol Total,1
"2022-12-29",Kreatinin,1
"2022-12-29",Laju Endap Darah (LED),1
"2022-12-29",Lekosit,3
"2022-12-29",Limfosit,3
"2022-12-29",Limfosit Absolut,1
"2022-12-29",MCH,3
"2022-12-29",MCHC,3
"2022-12-29",MCV,3
"2022-12-29",Monosit,3
