"tahun_bulan","LIST_TEST","PAY","jumlah_pembelian","income"
"2022-06","Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",90000.0,1,90000.0
"2022-06",Faeces Rutin,90000.0,1,90000.0
"2022-08",Bilirubin Bayi,90000.0,1,90000.0
"2022-10",Golongan Darah,90000.0,1,90000.0
"2022-10",Bilirubin Bayi,90000.0,1,90000.0
"2022-12",Faeces Rutin,90000.0,1,90000.0
"2023-04",Golongan Darah,90000.0,1,90000.0
"2023-02",Bilirubin Bayi,90000.0,1,90000.0
"2023-05","SGOT, SGPT",90000.0,1,90000.0
"2023-01",Golongan Darah,90000.0,1,90000.0
"2023-01","Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",90000.0,1,90000.0
"2021-12",Golongan Darah,86000.0,1,86000.0
"2022-02",Kolesterol LDL,84000.0,1,84000.0
"2021-09","Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",82000.0,1,82000.0
"2021-10","Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",82000.0,1,82000.0
"2022-04","Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",81000.0,1,81000.0
"2023-04",Urine Lengkap ,81000.0,1,81000.0
"2022-12",Urine Lengkap ,81000.0,1,81000.0
"2022-08",Antigen SARS-CoV-2 ,80000.0,1,80000.0
"2022-01","Kolesterol Total, Glukosa Darah Sewaktu",78000.0,1,78000.0
"2023-02",Antigen SARS-CoV-2 ,76000.0,1,76000.0
"2022-04",Trigliserida,75000.0,1,75000.0
"2022-08",Trigliserida,75000.0,1,75000.0
"2022-10",Trigliserida,75000.0,1,75000.0
"2022-11",Trigliserida,75000.0,1,75000.0
"2022-12",Antigen SARS Cov-19 Nasal,75000.0,1,75000.0
"2023-01",Antigen SARS Cov-19 Nasal,75000.0,1,75000.0
"2023-01",Trigliserida,75000.0,1,75000.0
"2021-09",Kreatinin,70000.0,1,70000.0
"2021-10",Kreatinin,70000.0,1,70000.0
"2021-09",Asam Urat,70000.0,1,70000.0
"2021-10",Asam Urat,70000.0,1,70000.0
"2022-07",SGPT,70000.0,1,70000.0
"2022-04",Urine Lengkap ,70000.0,1,70000.0
"2022-10",Asam Urat,70000.0,1,70000.0
"2023-01",Asam Urat,70000.0,1,70000.0
"2023-01",Kreatinin ( eGFR ),70000.0,1,70000.0
"2023-03",Asam Urat,70000.0,1,70000.0
"2023-02",Asam Urat,70000.0,1,70000.0
"2022-11",Antigen SARS-CoV-2 ,66500.0,1,66500.0
"2022-03",Kolesterol Total,65000.0,1,65000.0
"2022-10",Kolesterol Total,65000.0,1,65000.0
"2022-12",Kolesterol Total,65000.0,1,65000.0
"2023-03",Kolesterol Total,65000.0,1,65000.0
"2021-12",Kolesterol Total,63000.0,1,63000.0
"2022-05",Golongan Darah,63000.0,1,63000.0
"2021-06",Glukosa Darah 2 Jam PP,60000.0,1,60000.0
"2021-07",Glukosa Darah Sewaktu,60000.0,1,60000.0
"2021-09",Glukosa Darah Puasa,60000.0,1,60000.0
"2021-08",Glukosa Darah Sewaktu,60000.0,1,60000.0
"2021-09",Glukosa Darah 2 Jam PP,60000.0,1,60000.0
"2021-09",Tes Kehamilan,60000.0,1,60000.0
"2022-11",Hematologi Rutin,60000.0,1,60000.0
"2023-03",Pemeriksaan Fisik,60000.0,1,60000.0
"2023-01",Antigen SARS-CoV-2 ,60000.0,1,60000.0
"2023-02",Pemeriksaan Fisik,60000.0,1,60000.0
"2023-05",Pemeriksaan Fisik,60000.0,1,60000.0
"2022-02",Asam Urat,56000.0,1,56000.0
"2023-04",Kolesterol Total,55000.0,1,55000.0
"2022-03",Antigen SARS-CoV-2 ,50000.0,1,50000.0
"2021-10",Antigen SARS-CoV-2 ,47500.0,1,47500.0
"2022-04",Antigen SARS-CoV-2 ,47500.0,1,47500.0
"2022-11",Antigen SARS-CoV-2 ,47500.0,1,47500.0
"2022-04",Kolesterol Total,45500.0,1,45500.0
"2022-04",Glukosa Darah Puasa,45000.0,1,45000.0
"2022-04",Glukosa Darah 2 Jam PP,45000.0,1,45000.0
"2022-04",Glukosa Darah Sewaktu,45000.0,1,45000.0
"2022-08",Glukosa Darah Puasa,45000.0,1,45000.0
"2022-11",Glukosa Darah Puasa,45000.0,1,45000.0
"2022-12",Glukosa Darah Puasa,45000.0,1,45000.0
"2023-01",Glukosa Darah Puasa,45000.0,1,45000.0
"2023-04",Glukosa Darah Sewaktu,45000.0,1,45000.0
"2023-04",Urine Lengkap ,45000.0,1,45000.0
"2023-03",Glukosa Darah 2 Jam PP,45000.0,1,45000.0
"2023-02",Glukosa Darah Puasa,45000.0,1,45000.0
"2021-10",Glukosa Darah Sewaktu,41000.0,1,41000.0
"2021-09",Glukosa Darah Sewaktu,41000.0,1,41000.0
"2021-12",Glukosa Darah Puasa,41000.0,1,41000.0
"2021-11",Glukosa Darah Sewaktu,41000.0,1,41000.0
"2021-11",Glukosa Darah Puasa,41000.0,1,41000.0
"2022-01",Glukosa Darah Sewaktu,41000.0,1,41000.0
"2022-04",Glukosa Darah Puasa,40500.0,1,40500.0
"2022-04",Glukosa Toleransi Test (GTT 2x),38000.0,1,38000.0
"2023-04",Glukosa Darah Puasa,35000.0,1,35000.0
"2023-04",Glukosa Darah 2 Jam PP,35000.0,1,35000.0
"2023-05",Glukosa Darah Puasa,35000.0,1,35000.0
"2022-02",Glukosa Darah Sewaktu,32800.0,1,32800.0
"2022-04",Glukosa Darah 2 Jam PP,31500.0,1,31500.0
"2022-04",Glukosa Darah Sewaktu,31500.0,1,31500.0
"2022-01",Glukosa Darah Sewaktu,30750.0,1,30750.0
"2022-10",Hematologi Lengkap,30000.0,1,30000.0
